,0
0,More Results:
1,Have you run this race?
2,Then tell us about it.
3,"Last Name, First Name"
4,(Sex/Age) OverAll
5,Place Sex Place
6,/
7,Div Place DIV Net Time Country BQ*
8,Lawrence Cherono (M) 1 1 / 1 M30-34 2:05:45 KEN BQ
0,Dejene Debela (M) 2 2 / 1 M20-24 2:05:46 ETH BQ
1,Asefa Mengstu (M) 3 3 / 2 M30-34 2:05:48 ETH BQ
2,Bedan Karoki (M) 4 4 / 1 M25-29 2:05:53 KEN BQ
3,Bashir Abdi (M) 5 5 / 3 M30-34 2:06:14 BEL BQ
4,Seifu Tura (M) 6 6 / 2 M20-24 2:08:35 ETH BQ
5,Dickson Chumba (M) 7 7 / 4 M30-34 2:09:11 KEN BQ
6,Mo Farah (M) 8 8 / 1 M35-39 2:09:58 GBR BQ
7,Jacob Riley (M) 9 9 / 5 M30-34 2:10:36 USA BQ
8,Jerrell Mock (M) 10 10 / 3 M20-24 2:10:37 USA BQ
9,Parker Stinson (M) 11 11 / 2 M25-29 2:10:53 USA BQ
10,Andrew Bumbalough (M) 12 12 / 6 M30-34 2:10:56 USA BQ
11,Minato Oishi (M) 13 13 / 7 M30-34 2:11:02 JPN BQ
12,Matthew Mcdonald (M) 14 14 / 3 M25-29 2:11:10 USA BQ
13,Scott Smith (M) 15 15 / 4 M20-24 2:11:14 USA BQ
14,Brendan Gregg (M) 16 16 / 8 M30-34 2:11:38 USA BQ
15,Noah Droddy (M) 17 17 / 4 M25-29 2:11:42 USA BQ
16,Wilkerson Given (M) 18 18 / 5 M25-29 2:11:44 USA BQ
17,Diego Estrada (M) 19 19 / 6 M25-29 2:11:54 USA BQ
18,Tsubasa Hayakawa (M) 20 20 / 7 M25-29 2:12:25 JPN BQ
19,Ryoma Takeuchi (M) 21 21 / 8 M25-29 2:12:26 JPN BQ
20,Brian Shrader (M) 22 22 / 9 M25-29 2:13:27 USA BQ
21,Brigid Kosgei (F) 23 1 / 1 F25-29 2:14:04 KEN BQ
22,Alex Monroe (M) 24 23 / 10 M25-29 2:14:15 USA BQ
23,Colin Mickow (M) 25 24 / 11 M25-29 2:14:52 USA BQ
24,Daniel Kremske (M) 26 25 / 9 M30-34 2:14:53 USA BQ
25,Willie Milam (M) 27 26 / 12 M25-29 2:14:54 USA BQ
26,Alan Peterson (M) 28 27 / 13 M25-29 2:14:56 USA BQ
27,Bijan Mazaheri (M) 29 28 / 14 M25-29 2:15:26 USA BQ
28,Kevin Havel (M) 30 29 / 15 M25-29 2:15:35 USA BQ
29,Daniel Lennon (M) 31 30 / 16 M25-29 2:16:08 USA BQ
30,Alvaro Sanabria-Diaz (M) 32 31 / 17 M25-29 2:16:29 CRC BQ
31,Daniel Ortiz Perez (M) 33 32 / 2 M35-39 2:16:47 MEX BQ
32,Turner Wiley (M) 34 33 / 18 M25-29 2:16:57 USA BQ
33,Conner Peloquin (M) 35 34 / 19 M25-29 2:16:59 USA BQ
34,Ryan Root (M) 36 35 / 20 M25-29 2:17:00 USA BQ
35,Matthew Herzig (M) 37 36 / 5 M20-24 2:17:01 USA BQ
36,Jackson Neff (M) 38 37 / 21 M25-29 2:17:21 USA BQ
37,Will Cross (M) 39 38 / 22 M25-29 2:17:33 USA BQ
38,Kevin Hansen (M) 40 39 / 3 M35-39 2:18:22 USA BQ
39,Christopher May (M) 41 40 / 6 M20-24 2:18:32 USA BQ
40,Oscar Medina (M) 42 41 / 23 M25-29 2:18:42 MEX BQ
41,Patrick Campbell (M) 43 42 / 7 M20-24 2:18:48 USA BQ
42,Brett Lustgarten (M) 44 43 / 24 M25-29 2:19:00 USA BQ
43,Ryan Smith (M) 45 44 / 8 M20-24 2:19:20 USA BQ
44,Noah Gade (M) 46 45 / 9 M20-24 2:19:48 USA BQ
45,Eric Bang (M) 47 46 / 25 M25-29 2:19:56 CAN BQ
46,Michael Eaton (M) 48 47 / 10 M30-34 2:19:58 USA BQ
47,Jason Thomas (M) 49 48 / 26 M25-29 2:20:26 USA BQ
48,Daniel Nally (M) 50 49 / 11 M30-34 2:20:37 USA BQ
49,Ababel Yeshaneh (F) 51 2 / 2 F25-29 2:20:51 ETH BQ
50,Gelete Burka (F) 52 3 / 1 F30-34 2:20:55 ETH BQ
51,Daniel Craighead (M) 53 50 / 27 M25-29 2:21:12 USA BQ
52,Matthew Hillard (M) 54 51 / 28 M25-29 2:21:17 USA BQ
53,Matt Chorney (M) 55 52 / 12 M30-34 2:21:26 USA BQ
54,Takaya Sakamoto (M) 56 53 / 1 M40-44 2:21:32 JPN BQ
55,Aaron Nelson (M) 57 54 / 29 M25-29 2:21:37 USA BQ
56,Andrew Erskine (M) 58 55 / 30 M25-29 2:21:39 USA BQ
57,Jordan Bramblett (M) 59 56 / 10 M20-24 2:21:40 USA BQ
58,Glen Burkhardt (M) 60 57 / 31 M25-29 2:21:57 USA BQ
59,Ramiro Guillen (M) 61 58 / 4 M35-39 2:22:00 USA BQ
60,Zachary Ripley (M) 62 59 / 13 M30-34 2:22:09 USA BQ
61,Zachary Barker (M) 63 60 / 32 M25-29 2:22:18 USA BQ
62,Benjamin Hall (M) 64 61 / 14 M30-34 2:22:24 USA BQ
63,Andrew Rylaarsdam (M) 65 62 / 11 M20-24 2:22:27 USA BQ
64,Kenny Rayner (M) 66 63 / 33 M25-29 2:22:31 USA BQ
65,Marius Ruth (M) 67 64 / 34 M25-29 2:22:33 NOR BQ
66,Alex Price (M) 68 65 / 35 M25-29 2:22:33 USA BQ
67,Nathanael Williams (M) 69 66 / 36 M25-29 2:22:46 USA BQ
68,Ryan Corby (M) 70 67 / 5 M35-39 2:22:51 USA BQ
69,Fan Zhou (M) 71 68 / 15 M30-34 2:22:59 USA BQ
70,Mitchell Ammons (M) 72 69 / 16 M30-34 2:23:08 USA BQ
71,Cesar Diaz (M) 73 70 / 17 M30-34 2:23:22 CHI BQ
72,Yonatan Abebe (M) 74 71 / 18 M30-34 2:23:48 USA BQ
73,Ryan Moncrieff (M) 75 72 / 37 M25-29 2:23:54 USA BQ
74,Daniel Glaz (M) 76 73 / 6 M35-39 2:23:57 USA BQ
75,Kent Smith (M) 77 74 / 38 M25-29 2:24:07 USA BQ
76,Raul Arcos (M) 78 75 / 39 M25-29 2:24:28 USA BQ
77,Meng-Tsung Chu (M) 79 76 / 7 M35-39 2:24:41 TWN BQ
78,Matthew Hillyard (M) 80 77 / 19 M30-34 2:24:50 USA BQ
79,Jeremy Craven (M) 81 78 / 12 M20-24 2:24:51 USA BQ
80,Stephen Clevenger (M) 82 79 / 20 M30-34 2:24:54 USA BQ
81,Aaron Woodman (M) 83 80 / 21 M30-34 2:24:57 GBR BQ
82,Steven Mance (M) 84 81 / 8 M35-39 2:25:12 USA BQ
83,Brandon Ellis (M) 85 82 / 40 M25-29 2:25:14 USA BQ
84,Jason Brosseau (M) 86 83 / 22 M30-34 2:25:16 USA BQ
85,Simon Poulin (M) 87 84 / 9 M35-39 2:25:18 CAN BQ
86,Morten Urdal Bakke (M) 88 85 / 41 M25-29 2:25:22 NOR BQ
87,Adrian Haywas (M) 89 86 / 23 M30-34 2:25:26 USA BQ
88,Jack Randall (M) 90 87 / 42 M25-29 2:25:26 USA BQ
89,Emma Bates (F) 91 4 / 3 F25-29 2:25:27 USA BQ
90,Andrew Cartwright (M) 92 88 / 43 M25-29 2:25:28 USA BQ
91,Matthew Wiersum (M) 93 89 / 24 M30-34 2:25:29 USA BQ
92,Stephen Vangampleare (M) 94 90 / 44 M25-29 2:25:34 USA BQ
93,Nicholas Spector (M) 95 91 / 45 M25-29 2:25:41 USA BQ
94,Robert Scanlon (M) 96 92 / 46 M25-29 2:25:58 USA BQ
95,Sam Krieg (M) 97 93 / 2 M40-44 2:25:58 USA BQ
96,Corey Purcella (M) 98 94 / 47 M25-29 2:25:59 USA BQ
97,Yu Hsiao (M) 99 95 / 48 M25-29 2:26:01 TWN BQ
98,Caleb Emberton (M) 100 96 / 25 M30-34 2:26:03 USA BQ
0,Ben Schneider (M) 101 97 / 10 M35-39 2:26:16 USA BQ
1,Daiki Saito (M) 102 98 / 49 M25-29 2:26:21 JPN BQ
2,Mickey Wilson (M) 103 99 / 26 M30-34 2:26:33 USA BQ
3,Recio Alvarez (M) 104 100 / 3 M40-44 2:26:36 DOM BQ
4,Adam Waldum (M) 105 101 / 50 M25-29 2:26:40 USA BQ
5,Joseph Niemiec (M) 106 102 / 51 M25-29 2:26:46 USA BQ
6,Fionnuala Mccormack (F) 107 5 / 1 F35-39 2:26:47 IRL BQ
7,Chris Mason (M) 108 103 / 11 M35-39 2:27:01 GBR BQ
8,Joel Conn (M) 109 104 / 12 M35-39 2:27:11 USA BQ
9,Aaron Manning (M) 110 105 / 52 M25-29 2:27:11 CAN BQ
10,Chris Hartshorn (M) 111 106 / 1 M45-49 2:27:28 NZL BQ
11,Jonathan Keller (M) 112 107 / 53 M25-29 2:27:34 USA BQ
12,Gregory Costello (M) 113 108 / 13 M35-39 2:27:38 USA BQ
13,Jonas Rasmussen (M) 114 109 / 54 M25-29 2:27:43 DEN BQ
14,Kevin Azocar (M) 115 110 / 55 M25-29 2:27:47 CAN BQ
15,Stephanie Bruce (F) 116 6 / 2 F35-39 2:27:47 USA BQ
16,Omar Gonzalez (M) 117 111 / 56 M25-29 2:27:50 USA BQ
17,Jordan Andersen (M) 118 112 / 14 M35-39 2:27:55 USA BQ
18,Tim Thornburg (M) 119 113 / 27 M30-34 2:28:07 USA BQ
19,Aurelio Sanchez Guevara (M) 120 114 / 28 M30-34 2:28:08 CRC BQ
20,Lindsay Flanagan (F) 121 7 / 4 F25-29 2:28:08 USA BQ
21,Curtis Anderson (M) 122 115 / 57 M25-29 2:28:35 CAN BQ
22,Zak Miller (M) 123 116 / 29 M30-34 2:28:43 USA BQ
23,Stuart Haynes (M) 124 117 / 4 M40-44 2:28:43 GBR BQ
24,Lupe Cabada (M) 125 118 / 30 M30-34 2:28:50 USA BQ
25,Dries Leys (M) 126 119 / 5 M40-44 2:28:53 BEL BQ
26,Rod Corby (M) 127 120 / 6 M40-44 2:28:53 USA BQ
27,Robert Hudson (M) 128 121 / 31 M30-34 2:28:56 GBR BQ
28,Eric Lesch (M) 129 122 / 7 M40-44 2:28:57 USA BQ
29,David Saunders (M) 130 123 / 32 M30-34 2:28:59 USA BQ
30,Laura Thweatt (F) 131 8 / 2 F30-34 2:29:06 USA BQ
31,Nicholas Thompson (M) 132 124 / 8 M40-44 2:29:07 USA BQ
32,Tom Van Ongeval (M) 133 125 / 2 M45-49 2:29:15 BEL BQ
33,Brady Hall (M) 134 126 / 58 M25-29 2:29:27 USA BQ
34,Rafael Oliveira (M) 135 127 / 15 M35-39 2:29:29 POR BQ
35,Erik Alatalo (M) 136 128 / 59 M25-29 2:29:34 USA BQ
36,Spencer Johnson (M) 137 129 / 13 M20-24 2:29:42 USA BQ
37,Lisa Weightman (F) 138 9 / 1 F40-44 2:29:45 AUS BQ
38,Siwu Ren (M) 139 130 / 60 M25-29 2:29:48 CHN BQ
39,Paul Thistle (M) 140 131 / 33 M30-34 2:29:52 USA BQ
